RESERVOIR node 0 GRESSE
reservoir_init_fr= 0.80000  masl=741.810
Filling at HRW [Mm3] = 168.04000
Filling at LRW [Mm3] = 106.60000
Active reservoir capacity [Mm3] = 61.44000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 12 2 0 1.5600 324.9900 0.0000 0.0000 151.5495 746.6731 0.7316 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 3 0 1.3200 268.8200 0.0000 0.0000 151.4044 746.6524 0.7292 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 4 0 1.2000 271.5000 0.0000 0.0000 151.2488 746.6302 0.7267 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 5 0 1.1100 290.7800 0.0000 0.0000 151.0855 746.6070 0.7240 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 6 0 1.1000 346.8000 0.0000 0.0000 150.9214 746.5836 0.7214 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 7 0 1.0700 334.1100 0.0000 0.0000 150.7546 746.5598 0.7187 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 8 0 1.1300 399.0300 0.0000 0.0000 150.5931 746.5368 0.7160 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 9 0 1.2200 418.6900 0.0000 0.0000 150.4393 746.5149 0.7135 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 10 0 1.2200 362.9800 0.0000 0.0000 150.2855 746.4929 0.7110 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 11 0 1.3000 338.6100 0.0000 0.0000 150.1386 746.4720 0.7086 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 12 0 1.3100 446.1100 0.0000 0.0000 149.9926 746.4512 0.7063 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 13 0 1.2500 458.6300 0.0000 0.0000 149.8414 746.4296 0.7038 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 14 0 1.1800 451.4100 0.0000 0.0000 149.6841 746.4072 0.7012 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 15 0 1.0900 396.6100 0.0000 0.0000 149.5191 746.3837 0.6986 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 16 0 1.0100 413.8400 0.0000 0.0000 149.3472 746.3592 0.6958 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 17 0 0.9700 254.6500 0.0000 0.0000 149.1718 746.3342 0.6929 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 18 0 0.9900 206.4000 0.0000 0.0000 148.9981 746.3095 0.6901 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 19 0 1.0500 211.4800 0.0000 0.0000 148.8296 746.2855 0.6873 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 20 0 1.2400 205.2500 0.0000 0.0000 148.6776 746.2638 0.6849 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 21 0 1.9200 223.3000 0.0000 0.0000 148.5843 746.2505 0.6833 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 22 0 1.9600 201.9700 0.0000 0.0000 148.4944 746.2377 0.6819 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 23 0 1.4900 193.2900 0.0000 0.0000 148.3639 746.2191 0.6798 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 24 0 1.0900 142.3700 0.0000 0.0000 148.1989 746.1956 0.6771 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 25 0 0.9200 129.4400 0.0000 0.0000 148.0192 746.1700 0.6741 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 26 0 1.7200 111.7200 0.0000 0.0000 147.9086 746.1542 0.6723 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 27 0 1.4700 141.3500 0.0000 0.0000 147.7764 746.1354 0.6702 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 28 0 1.0900 122.1300 0.0000 0.0000 147.6114 746.1118 0.6675 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 29 0 1.0600 96.2800 0.0000 0.0000 147.4438 746.0879 0.6648 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 30 0 0.9800 100.4100 0.0000 0.0000 147.2692 746.0631 0.6619 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 31 0 1.3300 116.2200 0.0000 0.0000 147.1250 746.0425 0.6596 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 1 0 1.0700 112.5700 0.0000 0.0000 146.9582 746.0187 0.6569 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 2 0 0.9300 149.2600 0.0000 0.0000 146.7794 745.9933 0.6540 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 3 0 0.8300 154.5400 0.0000 0.0000 146.5919 745.9665 0.6509 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 4 0 0.7800 114.6400 0.0000 0.0000 146.4001 745.9392 0.6478 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 5 0 0.9900 144.1600 0.0000 0.0000 146.2264 745.9145 0.6450 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 6 0 0.8600 126.0400 0.0000 0.0000 146.0415 745.8881 0.6420 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 7 0 0.8900 102.5400 0.0000 0.0000 145.8592 745.8621 0.6390 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 8 0 2.0200 75.8000 0.0000 0.0000 145.7745 745.8501 0.6376 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 9 0 3.0200 133.2800 0.0000 0.0000 145.7763 745.8503 0.6376 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 10 0 2.2000 130.4400 0.0000 0.0000 145.7071 745.8404 0.6365 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 11 0 1.8000 96.6800 0.0000 0.0000 145.6035 745.8257 0.6348 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 12 0 1.5500 89.9500 0.0000 0.0000 145.4782 745.8078 0.6328 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 13 0 1.3100 82.8000 0.0000 0.0000 145.3322 745.7870 0.6304 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 14 0 1.1300 94.7100 0.0000 0.0000 145.1706 745.7640 0.6278 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 15 0 1.0600 70.7800 0.0000 0.0000 145.0030 745.7401 0.6250 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 16 0 1.0300 139.7600 0.0000 0.0000 144.8328 745.7158 0.6223 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 17 0 0.9700 134.1900 0.0000 0.0000 144.6574 745.6908 0.6194 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 18 0 0.9800 138.3800 0.0000 0.0000 144.4828 745.6660 0.6166 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 19 0 0.8500 148.5600 0.0000 0.0000 144.2971 745.6395 0.6136 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 20 0 0.8200 162.5000 0.0000 0.0000 144.1087 745.6126 0.6105 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 21 0 0.7700 150.1900 0.0000 0.0000 143.9161 745.5852 0.6074 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 22 0 0.7600 151.8000 0.0000 0.0000 143.7225 745.5576 0.6042 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 23 0 0.8500 197.7300 0.0000 0.0000 143.5368 745.5311 0.6012 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 24 0 0.7700 184.5400 0.0000 0.0000 143.3441 745.5037 0.5980 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 25 0 0.7900 137.5700 0.0000 0.0000 143.1532 745.4765 0.5949 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 26 0 0.9000 132.3800 0.0000 0.0000 142.9717 745.4506 0.5920 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 27 0 0.8600 154.0500 0.0000 0.0000 142.7868 745.4242 0.5890 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
