RESERVOIR node 0 SYN_RHO1_R4
reservoir_init_fr= 0.70000  masl=756.498
Filling at HRW [Mm3] = 40.00000
Filling at LRW [Mm3] = 4.00000
Active reservoir capacity [Mm3] = 36.00000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2023 1 20 0 1.3230 162.5000 0.0000 0.0000 40.7056 757.0353 1.0196 0.0000 2.0000 0.0000 0.3687 0.0000 2.3687 
2023 1 21 0 1.2465 150.1900 0.0000 0.0000 40.6128 757.0306 1.0170 0.0000 2.0000 0.0000 0.3203 0.0000 2.3203 
2023 1 22 0 1.2465 151.8000 0.0000 0.0000 40.5241 757.0262 1.0146 0.0000 2.0000 0.0000 0.2739 0.0000 2.2739 
2023 1 23 0 1.4324 197.7300 0.0000 0.0000 40.4545 757.0227 1.0126 0.0000 2.0000 0.0000 0.2375 0.0000 2.2375 
2023 1 24 0 1.2902 184.5400 0.0000 0.0000 40.3762 757.0188 1.0104 0.0000 2.0000 0.0000 0.1966 0.0000 2.1966 
2023 1 25 0 1.2902 137.5700 0.0000 0.0000 40.3013 757.0151 1.0084 0.0000 2.0000 0.0000 0.1574 0.0000 2.1574 
2023 1 26 0 1.4542 132.3800 0.0000 0.0000 40.2431 757.0122 1.0068 0.0000 2.0000 0.0000 0.1271 0.0000 2.1271 
2023 1 27 0 1.3777 154.0500 0.0000 0.0000 40.1812 757.0091 1.0050 0.0000 2.0000 0.0000 0.0947 0.0000 2.0947 
2023 1 28 0 1.2683 116.8100 0.0000 0.0000 40.1129 757.0056 1.0031 0.0000 2.0000 0.0000 0.0590 0.0000 2.0590 
2023 1 29 0 1.1918 102.3700 0.0000 0.0000 40.0412 757.0021 1.0011 0.0000 2.0000 0.0000 0.0215 0.0000 2.0215 
2023 1 30 0 1.3340 90.0000 0.0000 0.0000 39.9836 756.9958 0.9995 0.0000 2.0000 0.0000 0.0000 0.0000 2.0000 
2023 1 31 0 1.2902 105.1200 0.0000 0.0000 39.9223 756.9799 0.9978 0.0000 2.0000 0.0000 0.0000 0.0000 2.0000 
2023 2 1 0 1.2027 103.8300 0.0000 0.0000 39.8534 756.9621 0.9959 0.0000 2.0000 0.0000 0.0000 0.0000 2.0000 
2023 2 2 0 1.3777 145.2800 0.0000 0.0000 39.7997 756.9481 0.9944 0.0000 2.0000 0.0000 0.0000 0.0000 2.0000 
